lexicon_id,cognateset_id,source_id,source
155969,11844,107,mcelhanon_and_voorhoeve1970
155921,11844,107,mcelhanon_and_voorhoeve1970
155919,11844,107,mcelhanon_and_voorhoeve1970
155918,11844,107,mcelhanon_and_voorhoeve1970
155914,11844,107,mcelhanon_and_voorhoeve1970
155913,11844,107,mcelhanon_and_voorhoeve1970
155908,11844,107,mcelhanon_and_voorhoeve1970
155907,11844,107,mcelhanon_and_voorhoeve1970
155906,11844,107,mcelhanon_and_voorhoeve1970
155902,11844,107,mcelhanon_and_voorhoeve1970
155894,11844,107,mcelhanon_and_voorhoeve1970
155895,11844,107,mcelhanon_and_voorhoeve1970
155897,11844,107,mcelhanon_and_voorhoeve1970
155898,11844,107,mcelhanon_and_voorhoeve1970
155901,11844,107,mcelhanon_and_voorhoeve1970
155900,11844,107,mcelhanon_and_voorhoeve1970
155899,11844,107,mcelhanon_and_voorhoeve1970
156978,11845,107,mcelhanon_and_voorhoeve1970
156976,11845,107,mcelhanon_and_voorhoeve1970
156979,11845,107,mcelhanon_and_voorhoeve1970
156977,11845,107,mcelhanon_and_voorhoeve1970
156375,11846,107,mcelhanon_and_voorhoeve1970
156379,11846,107,mcelhanon_and_voorhoeve1970
156371,11846,107,mcelhanon_and_voorhoeve1970
156377,11846,107,mcelhanon_and_voorhoeve1970
156376,11846,107,mcelhanon_and_voorhoeve1970
157811,11847,107,mcelhanon_and_voorhoeve1970
157813,11847,107,mcelhanon_and_voorhoeve1970
157812,11847,107,mcelhanon_and_voorhoeve1970
157810,11847,107,mcelhanon_and_voorhoeve1970
155515,11848,107,mcelhanon_and_voorhoeve1970
155517,11848,107,mcelhanon_and_voorhoeve1970
155518,11848,107,mcelhanon_and_voorhoeve1970
159347,11849,107,mcelhanon_and_voorhoeve1970
159371,11849,107,mcelhanon_and_voorhoeve1970
159374,11849,107,mcelhanon_and_voorhoeve1970
159375,11849,107,mcelhanon_and_voorhoeve1970
159376,11849,107,mcelhanon_and_voorhoeve1970
159378,11849,107,mcelhanon_and_voorhoeve1970
159391,11849,107,mcelhanon_and_voorhoeve1970
157023,11850,107,mcelhanon_and_voorhoeve1970
157026,11850,107,mcelhanon_and_voorhoeve1970
157028,11850,107,mcelhanon_and_voorhoeve1970
155162,11851,107,mcelhanon_and_voorhoeve1970
155163,11851,107,mcelhanon_and_voorhoeve1970
155164,11851,107,mcelhanon_and_voorhoeve1970
155165,11851,107,mcelhanon_and_voorhoeve1970
155166,11851,107,mcelhanon_and_voorhoeve1970
155167,11851,107,mcelhanon_and_voorhoeve1970
155212,11851,107,mcelhanon_and_voorhoeve1970
155217,11851,107,mcelhanon_and_voorhoeve1970
155221,11851,107,mcelhanon_and_voorhoeve1970
155237,11851,107,mcelhanon_and_voorhoeve1970
155239,11851,107,mcelhanon_and_voorhoeve1970
155238,11851,107,mcelhanon_and_voorhoeve1970
155150,11851,107,mcelhanon_and_voorhoeve1970
155151,11851,107,mcelhanon_and_voorhoeve1970
155152,11851,107,mcelhanon_and_voorhoeve1970
155153,11851,107,mcelhanon_and_voorhoeve1970
155156,11851,107,mcelhanon_and_voorhoeve1970
155157,11851,107,mcelhanon_and_voorhoeve1970
155158,11851,107,mcelhanon_and_voorhoeve1970
155160,11851,107,mcelhanon_and_voorhoeve1970
155161,11851,107,mcelhanon_and_voorhoeve1970
156074,11852,107,mcelhanon_and_voorhoeve1970
156068,11852,107,mcelhanon_and_voorhoeve1970
156069,11852,107,mcelhanon_and_voorhoeve1970
156072,11852,107,mcelhanon_and_voorhoeve1970
156073,11852,107,mcelhanon_and_voorhoeve1970
156086,11852,107,mcelhanon_and_voorhoeve1970
156037,11853,107,mcelhanon_and_voorhoeve1970
156036,11853,107,mcelhanon_and_voorhoeve1970
156039,11853,107,mcelhanon_and_voorhoeve1970
156760,11854,107,mcelhanon_and_voorhoeve1970
156759,11854,107,mcelhanon_and_voorhoeve1970
156582,11855,107,mcelhanon_and_voorhoeve1970
156585,11855,107,mcelhanon_and_voorhoeve1970
156589,11855,107,mcelhanon_and_voorhoeve1970
156594,11855,107,mcelhanon_and_voorhoeve1970
156593,11855,107,mcelhanon_and_voorhoeve1970
156581,11855,107,mcelhanon_and_voorhoeve1970
156062,11856,107,mcelhanon_and_voorhoeve1970
156021,11856,107,mcelhanon_and_voorhoeve1970
156022,11856,107,mcelhanon_and_voorhoeve1970
156023,11856,107,mcelhanon_and_voorhoeve1970
156024,11856,107,mcelhanon_and_voorhoeve1970
156061,11856,107,mcelhanon_and_voorhoeve1970
156092,11856,107,mcelhanon_and_voorhoeve1970
159564,11857,107,mcelhanon_and_voorhoeve1970
159557,11857,107,mcelhanon_and_voorhoeve1970
159558,11857,107,mcelhanon_and_voorhoeve1970
159560,11857,107,mcelhanon_and_voorhoeve1970
159561,11857,107,mcelhanon_and_voorhoeve1970
159562,11857,107,mcelhanon_and_voorhoeve1970
159563,11857,107,mcelhanon_and_voorhoeve1970
159565,11857,107,mcelhanon_and_voorhoeve1970
157995,11858,107,mcelhanon_and_voorhoeve1970
157996,11858,107,mcelhanon_and_voorhoeve1970
155081,11859,107,mcelhanon_and_voorhoeve1970
155075,11859,107,mcelhanon_and_voorhoeve1970
155076,11859,107,mcelhanon_and_voorhoeve1970
155079,11859,107,mcelhanon_and_voorhoeve1970
155097,11859,107,mcelhanon_and_voorhoeve1970
157326,11860,107,mcelhanon_and_voorhoeve1970
157328,11860,107,mcelhanon_and_voorhoeve1970
160162,11861,107,mcelhanon_and_voorhoeve1970
160155,11861,107,mcelhanon_and_voorhoeve1970
160156,11861,107,mcelhanon_and_voorhoeve1970
160157,11861,107,mcelhanon_and_voorhoeve1970
160159,11861,107,mcelhanon_and_voorhoeve1970
160160,11861,107,mcelhanon_and_voorhoeve1970
158178,11862,107,mcelhanon_and_voorhoeve1970
158179,11862,107,mcelhanon_and_voorhoeve1970
159966,11863,107,mcelhanon_and_voorhoeve1970
159965,11863,107,mcelhanon_and_voorhoeve1970
159964,11863,107,mcelhanon_and_voorhoeve1970
159894,11863,107,mcelhanon_and_voorhoeve1970
159958,11863,107,mcelhanon_and_voorhoeve1970
158953,11864,107,mcelhanon_and_voorhoeve1970
158952,11864,107,mcelhanon_and_voorhoeve1970
158951,11864,107,mcelhanon_and_voorhoeve1970
158959,11864,107,mcelhanon_and_voorhoeve1970
158957,11864,107,mcelhanon_and_voorhoeve1970
157675,11865,107,mcelhanon_and_voorhoeve1970
157674,11865,107,mcelhanon_and_voorhoeve1970
158563,11866,107,mcelhanon_and_voorhoeve1970
158565,11866,107,mcelhanon_and_voorhoeve1970
158564,11866,107,mcelhanon_and_voorhoeve1970
158584,11866,107,mcelhanon_and_voorhoeve1970
155339,11867,107,mcelhanon_and_voorhoeve1970
155340,11867,107,mcelhanon_and_voorhoeve1970
155828,11868,107,mcelhanon_and_voorhoeve1970
155829,11868,107,mcelhanon_and_voorhoeve1970
155727,11869,107,mcelhanon_and_voorhoeve1970
155725,11869,107,mcelhanon_and_voorhoeve1970
155726,11869,107,mcelhanon_and_voorhoeve1970
157765,11870,107,mcelhanon_and_voorhoeve1970
157753,11870,107,mcelhanon_and_voorhoeve1970
157752,11870,107,mcelhanon_and_voorhoeve1970
157751,11870,107,mcelhanon_and_voorhoeve1970
157750,11870,107,mcelhanon_and_voorhoeve1970
157757,11870,107,mcelhanon_and_voorhoeve1970
157756,11870,107,mcelhanon_and_voorhoeve1970
157762,11870,107,mcelhanon_and_voorhoeve1970
157761,11870,107,mcelhanon_and_voorhoeve1970
157760,11870,107,mcelhanon_and_voorhoeve1970
157759,11870,107,mcelhanon_and_voorhoeve1970
157758,11870,107,mcelhanon_and_voorhoeve1970
157754,11870,107,mcelhanon_and_voorhoeve1970
157755,11870,107,mcelhanon_and_voorhoeve1970
157763,11870,107,mcelhanon_and_voorhoeve1970
155331,11871,107,mcelhanon_and_voorhoeve1970
155332,11871,107,mcelhanon_and_voorhoeve1970
156639,11872,107,mcelhanon_and_voorhoeve1970
156640,11872,107,mcelhanon_and_voorhoeve1970
156641,11872,107,mcelhanon_and_voorhoeve1970
156626,11872,107,mcelhanon_and_voorhoeve1970
156625,11872,107,mcelhanon_and_voorhoeve1970
156636,11872,107,mcelhanon_and_voorhoeve1970
156638,11872,107,mcelhanon_and_voorhoeve1970
156635,11872,107,mcelhanon_and_voorhoeve1970
156637,11872,107,mcelhanon_and_voorhoeve1970
156627,11872,107,mcelhanon_and_voorhoeve1970
156628,11872,107,mcelhanon_and_voorhoeve1970
156629,11872,107,mcelhanon_and_voorhoeve1970
156630,11872,107,mcelhanon_and_voorhoeve1970
156631,11872,107,mcelhanon_and_voorhoeve1970
156632,11872,107,mcelhanon_and_voorhoeve1970
156633,11872,107,mcelhanon_and_voorhoeve1970
156634,11872,107,mcelhanon_and_voorhoeve1970
159796,11873,107,mcelhanon_and_voorhoeve1970
159795,11873,107,mcelhanon_and_voorhoeve1970
155056,11874,107,mcelhanon_and_voorhoeve1970
155057,11874,107,mcelhanon_and_voorhoeve1970
154734,11875,107,mcelhanon_and_voorhoeve1970
154729,11875,107,mcelhanon_and_voorhoeve1970
154730,11875,107,mcelhanon_and_voorhoeve1970
154731,11875,107,mcelhanon_and_voorhoeve1970
154733,11875,107,mcelhanon_and_voorhoeve1970
158086,11876,107,mcelhanon_and_voorhoeve1970
158085,11876,107,mcelhanon_and_voorhoeve1970
158087,11876,107,mcelhanon_and_voorhoeve1970
155533,11877,107,mcelhanon_and_voorhoeve1970
155534,11877,107,mcelhanon_and_voorhoeve1970
159384,11878,107,mcelhanon_and_voorhoeve1970
159382,11878,107,mcelhanon_and_voorhoeve1970
159383,11878,107,mcelhanon_and_voorhoeve1970
159385,11878,107,mcelhanon_and_voorhoeve1970
156042,11879,107,mcelhanon_and_voorhoeve1970
156043,11879,107,mcelhanon_and_voorhoeve1970
158317,11880,107,mcelhanon_and_voorhoeve1970
158318,11880,107,mcelhanon_and_voorhoeve1970
155900,11881,107,mcelhanon_and_voorhoeve1970
155897,11881,107,mcelhanon_and_voorhoeve1970
155899,11881,107,mcelhanon_and_voorhoeve1970
155387,11882,107,mcelhanon_and_voorhoeve1970
155385,11882,107,mcelhanon_and_voorhoeve1970
155386,11882,107,mcelhanon_and_voorhoeve1970
157017,11883,107,mcelhanon_and_voorhoeve1970
157015,11883,107,mcelhanon_and_voorhoeve1970
157016,11883,107,mcelhanon_and_voorhoeve1970
159210,11884,107,mcelhanon_and_voorhoeve1970
159209,11884,107,mcelhanon_and_voorhoeve1970
159212,11884,107,mcelhanon_and_voorhoeve1970
159211,11884,107,mcelhanon_and_voorhoeve1970
160169,11885,107,mcelhanon_and_voorhoeve1970
160168,11885,107,mcelhanon_and_voorhoeve1970
160165,11885,107,mcelhanon_and_voorhoeve1970
160164,11885,107,mcelhanon_and_voorhoeve1970
160171,11885,107,mcelhanon_and_voorhoeve1970
160170,11885,107,mcelhanon_and_voorhoeve1970
156904,11886,107,mcelhanon_and_voorhoeve1970
156902,11886,107,mcelhanon_and_voorhoeve1970
156903,11886,107,mcelhanon_and_voorhoeve1970
158110,11887,107,mcelhanon_and_voorhoeve1970
158111,11887,107,mcelhanon_and_voorhoeve1970
158878,11888,107,mcelhanon_and_voorhoeve1970
158867,11888,107,mcelhanon_and_voorhoeve1970
158868,11888,107,mcelhanon_and_voorhoeve1970
158869,11888,107,mcelhanon_and_voorhoeve1970
158870,11888,107,mcelhanon_and_voorhoeve1970
158871,11888,107,mcelhanon_and_voorhoeve1970
158872,11888,107,mcelhanon_and_voorhoeve1970
158873,11888,107,mcelhanon_and_voorhoeve1970
158874,11888,107,mcelhanon_and_voorhoeve1970
158877,11888,107,mcelhanon_and_voorhoeve1970
158879,11888,107,mcelhanon_and_voorhoeve1970
158880,11888,107,mcelhanon_and_voorhoeve1970
158889,11888,107,mcelhanon_and_voorhoeve1970
158896,11888,107,mcelhanon_and_voorhoeve1970
158897,11888,107,mcelhanon_and_voorhoeve1970
158898,11888,107,mcelhanon_and_voorhoeve1970
156799,11889,107,mcelhanon_and_voorhoeve1970
156801,11889,107,mcelhanon_and_voorhoeve1970
156349,11890,107,mcelhanon_and_voorhoeve1970
156350,11890,107,mcelhanon_and_voorhoeve1970
158118,11891,107,mcelhanon_and_voorhoeve1970
158117,11891,107,mcelhanon_and_voorhoeve1970
155711,11892,107,mcelhanon_and_voorhoeve1970
155712,11892,107,mcelhanon_and_voorhoeve1970
158050,11893,107,mcelhanon_and_voorhoeve1970
158119,11893,107,mcelhanon_and_voorhoeve1970
158077,11893,107,mcelhanon_and_voorhoeve1970
158076,11893,107,mcelhanon_and_voorhoeve1970
158075,11893,107,mcelhanon_and_voorhoeve1970
158060,11893,107,mcelhanon_and_voorhoeve1970
158051,11893,107,mcelhanon_and_voorhoeve1970
158539,11894,107,mcelhanon_and_voorhoeve1970
158541,11894,107,mcelhanon_and_voorhoeve1970
158540,11894,107,mcelhanon_and_voorhoeve1970
156599,11895,107,mcelhanon_and_voorhoeve1970
156600,11895,107,mcelhanon_and_voorhoeve1970
160395,11896,107,mcelhanon_and_voorhoeve1970
160398,11896,107,mcelhanon_and_voorhoeve1970
157311,11897,107,mcelhanon_and_voorhoeve1970
157351,11897,107,mcelhanon_and_voorhoeve1970
157354,11897,107,mcelhanon_and_voorhoeve1970
157411,11897,107,mcelhanon_and_voorhoeve1970
157349,11897,107,mcelhanon_and_voorhoeve1970
157348,11897,107,mcelhanon_and_voorhoeve1970
157350,11897,107,mcelhanon_and_voorhoeve1970
157316,11897,107,mcelhanon_and_voorhoeve1970
157314,11897,107,mcelhanon_and_voorhoeve1970
157313,11897,107,mcelhanon_and_voorhoeve1970
157312,11897,107,mcelhanon_and_voorhoeve1970
157310,11897,107,mcelhanon_and_voorhoeve1970
155448,11898,107,mcelhanon_and_voorhoeve1970
155450,11898,107,mcelhanon_and_voorhoeve1970
154849,11899,107,mcelhanon_and_voorhoeve1970
154848,11899,107,mcelhanon_and_voorhoeve1970
154846,11899,107,mcelhanon_and_voorhoeve1970
155027,11900,107,mcelhanon_and_voorhoeve1970
155025,11900,107,mcelhanon_and_voorhoeve1970
156135,11901,107,mcelhanon_and_voorhoeve1970
156134,11901,107,mcelhanon_and_voorhoeve1970
155208,11902,107,mcelhanon_and_voorhoeve1970
155205,11902,107,mcelhanon_and_voorhoeve1970
156492,11903,107,mcelhanon_and_voorhoeve1970
156491,11903,107,mcelhanon_and_voorhoeve1970
156493,11903,107,mcelhanon_and_voorhoeve1970
156195,11904,107,mcelhanon_and_voorhoeve1970
156197,11904,107,mcelhanon_and_voorhoeve1970
156189,11904,107,mcelhanon_and_voorhoeve1970
156199,11904,107,mcelhanon_and_voorhoeve1970
156190,11904,107,mcelhanon_and_voorhoeve1970
156191,11904,107,mcelhanon_and_voorhoeve1970
156192,11904,107,mcelhanon_and_voorhoeve1970
156193,11904,107,mcelhanon_and_voorhoeve1970
156194,11904,107,mcelhanon_and_voorhoeve1970
156196,11904,107,mcelhanon_and_voorhoeve1970
156206,11904,107,mcelhanon_and_voorhoeve1970
156205,11904,107,mcelhanon_and_voorhoeve1970
156202,11904,107,mcelhanon_and_voorhoeve1970
156200,11904,107,mcelhanon_and_voorhoeve1970
156201,11904,107,mcelhanon_and_voorhoeve1970
156204,11904,107,mcelhanon_and_voorhoeve1970
156203,11904,107,mcelhanon_and_voorhoeve1970
156186,11904,107,mcelhanon_and_voorhoeve1970
156187,11904,107,mcelhanon_and_voorhoeve1970
156188,11904,107,mcelhanon_and_voorhoeve1970
158292,11905,107,mcelhanon_and_voorhoeve1970
158298,11905,107,mcelhanon_and_voorhoeve1970
158297,11905,107,mcelhanon_and_voorhoeve1970
158301,11905,107,mcelhanon_and_voorhoeve1970
158300,11905,107,mcelhanon_and_voorhoeve1970
158299,11905,107,mcelhanon_and_voorhoeve1970
156717,11906,107,mcelhanon_and_voorhoeve1970
156718,11906,107,mcelhanon_and_voorhoeve1970
158203,11907,107,mcelhanon_and_voorhoeve1970
158198,11907,107,mcelhanon_and_voorhoeve1970
158199,11907,107,mcelhanon_and_voorhoeve1970
156435,11908,107,mcelhanon_and_voorhoeve1970
156434,11908,107,mcelhanon_and_voorhoeve1970
156436,11908,107,mcelhanon_and_voorhoeve1970
158370,11909,107,mcelhanon_and_voorhoeve1970
158399,11909,107,mcelhanon_and_voorhoeve1970
158373,11909,107,mcelhanon_and_voorhoeve1970
158372,11909,107,mcelhanon_and_voorhoeve1970
158369,11909,107,mcelhanon_and_voorhoeve1970
155108,11910,107,mcelhanon_and_voorhoeve1970
155107,11910,107,mcelhanon_and_voorhoeve1970
160324,11911,107,mcelhanon_and_voorhoeve1970
160329,11911,107,mcelhanon_and_voorhoeve1970
160328,11911,107,mcelhanon_and_voorhoeve1970
160327,11911,107,mcelhanon_and_voorhoeve1970
160326,11911,107,mcelhanon_and_voorhoeve1970
160325,11911,107,mcelhanon_and_voorhoeve1970
160330,11911,107,mcelhanon_and_voorhoeve1970
158141,11912,107,mcelhanon_and_voorhoeve1970
158140,11912,107,mcelhanon_and_voorhoeve1970
158138,11912,107,mcelhanon_and_voorhoeve1970
158137,11912,107,mcelhanon_and_voorhoeve1970
158144,11912,107,mcelhanon_and_voorhoeve1970
159813,11913,107,mcelhanon_and_voorhoeve1970
159811,11913,107,mcelhanon_and_voorhoeve1970
159815,11913,107,mcelhanon_and_voorhoeve1970
159812,11913,107,mcelhanon_and_voorhoeve1970
156731,11914,107,mcelhanon_and_voorhoeve1970
156713,11914,107,mcelhanon_and_voorhoeve1970
160005,11915,107,mcelhanon_and_voorhoeve1970
160006,11915,107,mcelhanon_and_voorhoeve1970
160007,11915,107,mcelhanon_and_voorhoeve1970
160008,11915,107,mcelhanon_and_voorhoeve1970
160009,11915,107,mcelhanon_and_voorhoeve1970
160010,11915,107,mcelhanon_and_voorhoeve1970
160011,11915,107,mcelhanon_and_voorhoeve1970
160012,11915,107,mcelhanon_and_voorhoeve1970
160013,11915,107,mcelhanon_and_voorhoeve1970
159060,11916,107,mcelhanon_and_voorhoeve1970
159061,11916,107,mcelhanon_and_voorhoeve1970
159062,11916,107,mcelhanon_and_voorhoeve1970
159063,11916,107,mcelhanon_and_voorhoeve1970
159064,11916,107,mcelhanon_and_voorhoeve1970
159065,11916,107,mcelhanon_and_voorhoeve1970
159066,11916,107,mcelhanon_and_voorhoeve1970
159069,11916,107,mcelhanon_and_voorhoeve1970
159068,11916,107,mcelhanon_and_voorhoeve1970
159067,11916,107,mcelhanon_and_voorhoeve1970
159045,11916,107,mcelhanon_and_voorhoeve1970
159324,11917,107,mcelhanon_and_voorhoeve1970
159323,11917,107,mcelhanon_and_voorhoeve1970
159322,11917,107,mcelhanon_and_voorhoeve1970
159325,11917,107,mcelhanon_and_voorhoeve1970
156089,11918,107,mcelhanon_and_voorhoeve1970
156087,11918,107,mcelhanon_and_voorhoeve1970
156088,11918,107,mcelhanon_and_voorhoeve1970
156085,11918,107,mcelhanon_and_voorhoeve1970
156084,11918,107,mcelhanon_and_voorhoeve1970
156083,11918,107,mcelhanon_and_voorhoeve1970
156082,11918,107,mcelhanon_and_voorhoeve1970
156081,11918,107,mcelhanon_and_voorhoeve1970
156076,11918,107,mcelhanon_and_voorhoeve1970
156075,11918,107,mcelhanon_and_voorhoeve1970
156058,11918,107,mcelhanon_and_voorhoeve1970
156057,11918,107,mcelhanon_and_voorhoeve1970
156055,11918,107,mcelhanon_and_voorhoeve1970
156054,11918,107,mcelhanon_and_voorhoeve1970
156048,11918,107,mcelhanon_and_voorhoeve1970
156047,11918,107,mcelhanon_and_voorhoeve1970
156091,11918,107,mcelhanon_and_voorhoeve1970
156067,11919,107,mcelhanon_and_voorhoeve1970
156063,11919,107,mcelhanon_and_voorhoeve1970
156064,11919,107,mcelhanon_and_voorhoeve1970
156065,11919,107,mcelhanon_and_voorhoeve1970
156066,11919,107,mcelhanon_and_voorhoeve1970
157923,11920,107,mcelhanon_and_voorhoeve1970
157925,11920,107,mcelhanon_and_voorhoeve1970
158939,11921,107,mcelhanon_and_voorhoeve1970
158940,11921,107,mcelhanon_and_voorhoeve1970
156408,11922,107,mcelhanon_and_voorhoeve1970
156407,11922,107,mcelhanon_and_voorhoeve1970
156406,11922,107,mcelhanon_and_voorhoeve1970
159381,11923,107,mcelhanon_and_voorhoeve1970
160292,11924,107,mcelhanon_and_voorhoeve1970
160307,11924,107,mcelhanon_and_voorhoeve1970
160358,11924,107,mcelhanon_and_voorhoeve1970
160359,11924,107,mcelhanon_and_voorhoeve1970
160360,11924,107,mcelhanon_and_voorhoeve1970
160361,11924,107,mcelhanon_and_voorhoeve1970
160364,11924,107,mcelhanon_and_voorhoeve1970
160365,11924,107,mcelhanon_and_voorhoeve1970
160366,11924,107,mcelhanon_and_voorhoeve1970
160382,11924,107,mcelhanon_and_voorhoeve1970
160381,11924,107,mcelhanon_and_voorhoeve1970
160380,11924,107,mcelhanon_and_voorhoeve1970
160379,11924,107,mcelhanon_and_voorhoeve1970
160378,11924,107,mcelhanon_and_voorhoeve1970
160377,11924,107,mcelhanon_and_voorhoeve1970
160376,11924,107,mcelhanon_and_voorhoeve1970
160375,11924,107,mcelhanon_and_voorhoeve1970
160374,11924,107,mcelhanon_and_voorhoeve1970
160373,11924,107,mcelhanon_and_voorhoeve1970
160372,11924,107,mcelhanon_and_voorhoeve1970
160371,11924,107,mcelhanon_and_voorhoeve1970
160370,11924,107,mcelhanon_and_voorhoeve1970
160369,11924,107,mcelhanon_and_voorhoeve1970
160368,11924,107,mcelhanon_and_voorhoeve1970
160367,11924,107,mcelhanon_and_voorhoeve1970
160266,11924,107,mcelhanon_and_voorhoeve1970
160268,11924,107,mcelhanon_and_voorhoeve1970
160269,11924,107,mcelhanon_and_voorhoeve1970
160270,11924,107,mcelhanon_and_voorhoeve1970
160271,11924,107,mcelhanon_and_voorhoeve1970
160272,11924,107,mcelhanon_and_voorhoeve1970
160277,11924,107,mcelhanon_and_voorhoeve1970
160284,11924,107,mcelhanon_and_voorhoeve1970
160267,11924,107,mcelhanon_and_voorhoeve1970
155241,11925,107,mcelhanon_and_voorhoeve1970
155243,11925,107,mcelhanon_and_voorhoeve1970
155242,11925,107,mcelhanon_and_voorhoeve1970
155240,11925,107,mcelhanon_and_voorhoeve1970
156863,11926,107,mcelhanon_and_voorhoeve1970
156840,11926,107,mcelhanon_and_voorhoeve1970
156841,11926,107,mcelhanon_and_voorhoeve1970
157502,11927,107,mcelhanon_and_voorhoeve1970
157504,11927,107,mcelhanon_and_voorhoeve1970
157103,11928,107,mcelhanon_and_voorhoeve1970
157072,11928,107,mcelhanon_and_voorhoeve1970
157073,11928,107,mcelhanon_and_voorhoeve1970
157074,11928,107,mcelhanon_and_voorhoeve1970
157075,11928,107,mcelhanon_and_voorhoeve1970
157076,11928,107,mcelhanon_and_voorhoeve1970
157077,11928,107,mcelhanon_and_voorhoeve1970
157078,11928,107,mcelhanon_and_voorhoeve1970
157079,11928,107,mcelhanon_and_voorhoeve1970
157080,11928,107,mcelhanon_and_voorhoeve1970
157081,11928,107,mcelhanon_and_voorhoeve1970
157082,11928,107,mcelhanon_and_voorhoeve1970
157083,11928,107,mcelhanon_and_voorhoeve1970
157084,11928,107,mcelhanon_and_voorhoeve1970
157085,11928,107,mcelhanon_and_voorhoeve1970
157086,11928,107,mcelhanon_and_voorhoeve1970
157087,11928,107,mcelhanon_and_voorhoeve1970
157094,11928,107,mcelhanon_and_voorhoeve1970
157095,11928,107,mcelhanon_and_voorhoeve1970
157096,11928,107,mcelhanon_and_voorhoeve1970
157098,11928,107,mcelhanon_and_voorhoeve1970
157099,11928,107,mcelhanon_and_voorhoeve1970
157100,11928,107,mcelhanon_and_voorhoeve1970
157101,11928,107,mcelhanon_and_voorhoeve1970
157102,11928,107,mcelhanon_and_voorhoeve1970
157104,11928,107,mcelhanon_and_voorhoeve1970
157105,11928,107,mcelhanon_and_voorhoeve1970
157106,11928,107,mcelhanon_and_voorhoeve1970
157107,11928,107,mcelhanon_and_voorhoeve1970
157118,11928,107,mcelhanon_and_voorhoeve1970
157119,11928,107,mcelhanon_and_voorhoeve1970
157145,11928,107,mcelhanon_and_voorhoeve1970
157146,11928,107,mcelhanon_and_voorhoeve1970
157158,11928,107,mcelhanon_and_voorhoeve1970
157160,11928,107,mcelhanon_and_voorhoeve1970
157161,11928,107,mcelhanon_and_voorhoeve1970
157166,11928,107,mcelhanon_and_voorhoeve1970
157167,11928,107,mcelhanon_and_voorhoeve1970
155276,11930,107,mcelhanon_and_voorhoeve1970
155274,11930,107,mcelhanon_and_voorhoeve1970
158692,11931,107,mcelhanon_and_voorhoeve1970
158691,11931,107,mcelhanon_and_voorhoeve1970
159197,11932,107,mcelhanon_and_voorhoeve1970
159203,11932,107,mcelhanon_and_voorhoeve1970
159204,11932,107,mcelhanon_and_voorhoeve1970
159206,11932,107,mcelhanon_and_voorhoeve1970
159205,11932,107,mcelhanon_and_voorhoeve1970
159196,11932,107,mcelhanon_and_voorhoeve1970
158727,11933,107,mcelhanon_and_voorhoeve1970
158732,11933,107,mcelhanon_and_voorhoeve1970
157785,11934,107,mcelhanon_and_voorhoeve1970
157788,11934,107,mcelhanon_and_voorhoeve1970
157786,11934,107,mcelhanon_and_voorhoeve1970
159982,11935,107,mcelhanon_and_voorhoeve1970
159974,11935,107,mcelhanon_and_voorhoeve1970
159975,11935,107,mcelhanon_and_voorhoeve1970
159976,11935,107,mcelhanon_and_voorhoeve1970
159977,11935,107,mcelhanon_and_voorhoeve1970
159978,11935,107,mcelhanon_and_voorhoeve1970
159979,11935,107,mcelhanon_and_voorhoeve1970
159980,11935,107,mcelhanon_and_voorhoeve1970
159981,11935,107,mcelhanon_and_voorhoeve1970
158945,11936,107,mcelhanon_and_voorhoeve1970
158946,11936,107,mcelhanon_and_voorhoeve1970
158244,11937,107,mcelhanon_and_voorhoeve1970
158231,11937,107,mcelhanon_and_voorhoeve1970
158232,11937,107,mcelhanon_and_voorhoeve1970
158233,11937,107,mcelhanon_and_voorhoeve1970
158234,11937,107,mcelhanon_and_voorhoeve1970
158235,11937,107,mcelhanon_and_voorhoeve1970
158236,11937,107,mcelhanon_and_voorhoeve1970
158237,11937,107,mcelhanon_and_voorhoeve1970
158238,11937,107,mcelhanon_and_voorhoeve1970
158239,11937,107,mcelhanon_and_voorhoeve1970
158241,11937,107,mcelhanon_and_voorhoeve1970
158242,11937,107,mcelhanon_and_voorhoeve1970
158243,11937,107,mcelhanon_and_voorhoeve1970
158245,11937,107,mcelhanon_and_voorhoeve1970
158246,11937,107,mcelhanon_and_voorhoeve1970
158272,11937,107,mcelhanon_and_voorhoeve1970
158273,11937,107,mcelhanon_and_voorhoeve1970
158276,11937,107,mcelhanon_and_voorhoeve1970
158277,11937,107,mcelhanon_and_voorhoeve1970
155190,11938,107,mcelhanon_and_voorhoeve1970
155192,11938,107,mcelhanon_and_voorhoeve1970
155191,11938,107,mcelhanon_and_voorhoeve1970
155193,11938,107,mcelhanon_and_voorhoeve1970
156093,11939,107,mcelhanon_and_voorhoeve1970
156094,11939,107,mcelhanon_and_voorhoeve1970
155710,11940,107,mcelhanon_and_voorhoeve1970
155706,11940,107,mcelhanon_and_voorhoeve1970
155707,11940,107,mcelhanon_and_voorhoeve1970
155708,11940,107,mcelhanon_and_voorhoeve1970
155705,11940,107,mcelhanon_and_voorhoeve1970
155709,11940,107,mcelhanon_and_voorhoeve1970
156831,11941,107,mcelhanon_and_voorhoeve1970
156829,11941,107,mcelhanon_and_voorhoeve1970
156828,11941,107,mcelhanon_and_voorhoeve1970
156825,11941,107,mcelhanon_and_voorhoeve1970
156834,11941,107,mcelhanon_and_voorhoeve1970
156833,11941,107,mcelhanon_and_voorhoeve1970
